number_sta,date,dd
28190001,2018-09-17,
28190001,2018-09-18,
28190001,2018-09-19,
28190001,2018-09-20,
28190001,2018-09-21,
28190001,2018-09-22,
28190001,2018-09-23,
28190001,2018-09-24,
28190001,2018-09-25,
28190001,2018-09-26,
28190001,2018-09-27,
28190001,2018-09-28,
28190001,2018-09-29,
28190001,2018-09-30,
28190001,2018-10-01,
28190001,2018-10-02,
28190001,2018-10-03,
28190001,2018-10-04,
28190001,2018-10-05,
28190001,2018-10-06,
28190001,2018-10-07,
28190001,2018-10-08,
28190001,2018-10-09,
28190001,2018-10-10,
28190001,2018-10-11,
28190001,2018-10-12,
28190001,2018-10-13,
28190001,2018-10-14,
28190001,2018-10-15,
28190001,2018-10-16,
28190001,2018-10-17,
28190001,2018-10-18,
28190001,2018-10-19,
28190001,2018-10-20,
28190001,2018-10-21,
28190001,2018-10-22,
28190001,2018-10-23,
28190001,2018-10-24,
28190001,2018-10-25,
28190001,2018-10-26,
28190001,2018-10-27,
28190001,2018-10-28,
28190001,2018-10-29,
28190001,2018-10-30,
28190001,2018-10-31,
28190001,2018-11-01,
28190001,2018-11-02,
28190001,2018-11-03,
28190001,2018-11-04,
28190001,2018-11-05,
28190001,2018-11-06,
28190001,2018-11-07,
28190001,2018-11-08,
28190001,2018-11-09,
28190001,2018-11-10,
28190001,2018-11-11,
28190001,2018-11-12,
28190001,2018-11-13,
28190001,2018-11-14,
28190001,2018-11-15,
28190001,2018-11-16,
28190001,2018-11-17,
28190001,2018-11-18,
28190001,2018-11-19,
28190001,2018-11-20,
28190001,2018-11-21,
28190001,2018-11-22,
28190001,2018-11-23,
28190001,2018-11-24,
28190001,2018-11-25,
28190001,2018-11-26,
28190001,2018-11-27,
28190001,2018-11-28,
28190001,2018-11-29,
28190001,2018-11-30,
28190001,2018-12-01,
28190001,2018-12-02,
28190001,2018-12-03,
28190001,2018-12-04,
28190001,2018-12-05,
28190001,2018-12-06,
28190001,2018-12-07,
28190001,2018-12-08,
28190001,2018-12-09,
28190001,2018-12-10,
28190001,2018-12-11,
28190001,2018-12-12,
28190001,2018-12-13,
28190001,2018-12-14,
28190001,2018-12-15,
28190001,2018-12-16,
28190001,2018-12-17,
28190001,2018-12-18,
28190001,2018-12-19,
28190001,2018-12-20,
28190001,2018-12-21,
28190001,2018-12-22,
28190001,2018-12-23,
28190001,2018-12-24,
28190001,2018-12-25,
28190001,2018-12-26,
28190001,2018-12-27,
28190001,2018-12-28,
28190001,2018-12-29,
28190001,2018-12-30,
28190001,2018-12-31,
28196003,2018-01-01,
28196003,2018-01-02,
28196003,2018-01-03,
28196003,2018-01-04,
28196003,2018-01-05,
28196003,2018-01-06,
28196003,2018-01-07,
28196003,2018-01-08,
28196003,2018-01-09,
28196003,2018-01-10,
28196003,2018-01-11,
28196003,2018-01-12,
28196003,2018-01-13,
28196003,2018-01-14,
28196003,2018-01-15,
28196003,2018-01-16,
28196003,2018-01-17,
28196003,2018-01-18,
28196003,2018-01-19,
28196003,2018-01-20,
28196003,2018-01-21,
28196003,2018-01-22,
28196003,2018-01-23,
28196003,2018-01-24,
28196003,2018-01-25,
28196003,2018-01-26,
28196003,2018-01-27,
28196003,2018-01-28,
28196003,2018-01-29,
28196003,2018-01-30,
28196003,2018-01-31,
28196003,2018-02-01,
28196003,2018-02-02,
28196003,2018-02-03,
28196003,2018-02-04,
28196003,2018-02-05,
28196003,2018-02-06,
28196003,2018-02-07,
28196003,2018-02-08,
28196003,2018-02-09,
28196003,2018-02-10,
28196003,2018-02-11,
28196003,2018-02-12,
28196003,2018-02-13,
28196003,2018-02-14,
28196003,2018-02-15,
28196003,2018-02-16,
28196003,2018-02-17,
28196003,2018-02-18,
28196003,2018-02-19,
28196003,2018-02-20,
28196003,2018-02-21,
28196003,2018-02-22,
28196003,2018-02-23,
28196003,2018-02-24,
28196003,2018-02-25,
28196003,2018-02-26,
28196003,2018-02-27,
28196003,2018-02-28,
28196003,2018-03-01,
28196003,2018-03-02,
28196003,2018-03-03,
28196003,2018-03-04,
28196003,2018-03-05,
28196003,2018-03-06,
28196003,2018-03-07,
28196003,2018-03-08,
28196003,2018-03-09,
28196003,2018-03-10,
28196003,2018-03-11,
28196003,2018-03-12,
28196003,2018-03-13,
28196003,2018-03-14,
28196003,2018-03-15,
28196003,2018-03-16,
28196003,2018-03-17,
28196003,2018-03-18,
28196003,2018-03-19,
28196003,2018-03-20,
28196003,2018-03-21,
28196003,2018-03-22,
28196003,2018-03-23,
28196003,2018-03-24,
28196003,2018-03-25,
28196003,2018-03-26,
28196003,2018-03-27,
28196003,2018-03-28,
28196003,2018-03-29,
28196003,2018-03-30,
28196003,2018-03-31,
28196003,2018-04-01,
28196003,2018-04-02,
28196003,2018-04-03,
28196003,2018-04-04,
28196003,2018-04-05,
28196003,2018-04-06,
28196003,2018-04-07,
28196003,2018-04-08,
28196003,2018-04-09,
28196003,2018-04-10,
28196003,2018-04-11,
28196003,2018-04-12,
28196003,2018-04-13,
28196003,2018-04-14,
28196003,2018-04-15,
28196003,2018-04-16,
28196003,2018-04-17,
28196003,2018-04-18,
28196003,2018-04-19,
28196003,2018-04-20,
28196003,2018-04-21,
28196003,2018-04-22,
28196003,2018-04-23,
28196003,2018-04-24,
28196003,2018-04-25,
28196003,2018-04-26,
28196003,2018-04-27,
28196003,2018-04-28,
28196003,2018-04-29,
28196003,2018-04-30,
28196003,2018-05-01,
28196003,2018-05-02,
28196003,2018-05-03,
28196003,2018-05-04,
28196003,2018-05-05,
28196003,2018-05-06,
28196003,2018-05-07,
28196003,2018-05-08,
28196003,2018-05-09,
28196003,2018-05-10,
28196003,2018-05-11,
28196003,2018-05-12,
28196003,2018-05-13,
28196003,2018-05-14,
28196003,2018-05-15,
28196003,2018-05-16,
28196003,2018-05-17,
28196003,2018-05-18,
28196003,2018-05-19,
28196003,2018-05-20,
28196003,2018-05-21,
28196003,2018-05-22,
28196003,2018-05-23,
28196003,2018-05-24,
28196003,2018-05-25,
28196003,2018-05-26,
28196003,2018-05-27,
28196003,2018-05-28,
28196003,2018-05-29,
28196003,2018-05-30,
28196003,2018-05-31,
28196003,2018-06-01,
28196003,2018-06-02,
28196003,2018-06-03,
28196003,2018-06-04,
28196003,2018-06-05,
28196003,2018-06-06,
28196003,2018-06-07,
28196003,2018-06-08,
28196003,2018-06-09,
28196003,2018-06-10,
28196003,2018-06-11,
28196003,2018-06-12,
28196003,2018-06-13,
28196003,2018-06-14,
28196003,2018-06-15,
28196003,2018-06-16,
28196003,2018-06-17,
28196003,2018-06-18,
28196003,2018-06-19,
28196003,2018-06-20,
28196003,2018-06-21,
28196003,2018-06-22,
28196003,2018-06-23,
28196003,2018-06-24,
28196003,2018-06-25,
28196003,2018-06-26,
28196003,2018-06-27,
28196003,2018-06-28,
28196003,2018-06-29,
28196003,2018-06-30,
28196003,2018-07-01,
28196003,2018-07-02,
28196003,2018-07-03,
28196003,2018-07-04,
28196003,2018-07-05,
28196003,2018-07-06,
28196003,2018-07-07,
28196003,2018-07-08,
28196003,2018-07-09,
28196003,2018-07-10,
28196003,2018-07-11,
28196003,2018-07-12,
28196003,2018-07-13,
28196003,2018-07-14,
28196003,2018-07-15,
28196003,2018-07-16,
28196003,2018-07-17,
28196003,2018-07-18,
28196003,2018-07-19,
28196003,2018-07-20,
28196003,2018-07-21,
28196003,2018-07-22,
28196003,2018-07-23,
28196003,2018-07-24,
28196003,2018-07-25,
28196003,2018-07-26,
28196003,2018-07-27,
28196003,2018-07-28,
28196003,2018-07-29,
28196003,2018-07-30,
28196003,2018-07-31,
28196003,2018-08-01,
28196003,2018-08-02,
28196003,2018-08-03,
28196003,2018-08-04,
28196003,2018-08-05,
28196003,2018-08-06,
28196003,2018-08-07,
28196003,2018-08-08,
28196003,2018-08-09,
28196003,2018-08-10,
28196003,2018-08-11,
28196003,2018-08-12,
28196003,2018-08-13,
28196003,2018-08-14,
28196003,2018-08-15,
28196003,2018-08-16,
28196003,2018-08-17,
28196003,2018-08-18,
28196003,2018-08-19,
28196003,2018-08-20,
28196003,2018-08-21,
28196003,2018-08-22,
28196003,2018-08-23,
28196003,2018-08-24,
28196003,2018-08-25,
28196003,2018-08-26,
28196003,2018-08-27,
28196003,2018-08-28,
28196003,2018-08-29,
28196003,2018-08-30,
28196003,2018-08-31,
28196003,2018-09-01,
28196003,2018-09-02,
28196003,2018-09-03,
28196003,2018-09-04,
28196003,2018-09-05,
28196003,2018-09-06,
28196003,2018-09-07,
28196003,2018-09-08,
28196003,2018-09-09,
28196003,2018-09-10,
28196003,2018-09-11,
28196003,2018-09-12,
28196003,2018-09-13,
28196003,2018-09-14,
28196003,2018-09-15,
28196003,2018-09-16,
28196003,2018-09-17,
28196003,2018-09-18,
28196003,2018-09-19,
28196003,2018-09-20,
28196003,2018-09-21,
28196003,2018-09-22,
28196003,2018-09-23,
28196003,2018-09-24,
28196003,2018-09-25,
28196003,2018-09-26,
28196003,2018-09-27,
28196003,2018-09-28,
28196003,2018-09-29,
28196003,2018-09-30,
28196003,2018-10-01,
28196003,2018-10-02,
28196003,2018-10-03,
28196003,2018-10-04,
28196003,2018-10-05,
28196003,2018-10-06,
28196003,2018-10-07,
28196003,2018-10-08,
28196003,2018-10-09,
28196003,2018-10-10,
28196003,2018-10-11,
28196003,2018-10-12,
28196003,2018-10-13,
28196003,2018-10-14,
28196003,2018-10-15,
28196003,2018-10-16,
28196003,2018-10-17,
28196003,2018-10-18,
28196003,2018-10-19,
28196003,2018-10-20,
28196003,2018-10-21,
28196003,2018-10-22,
28196003,2018-10-23,
28196003,2018-10-24,
28196003,2018-10-25,
28196003,2018-10-26,
28196003,2018-10-27,
28196003,2018-10-28,
28196003,2018-10-29,
28196003,2018-10-30,
28196003,2018-10-31,
28196003,2018-11-01,
28196003,2018-11-02,
28196003,2018-11-03,
28196003,2018-11-04,
28196003,2018-11-05,
28196003,2018-11-06,
28196003,2018-11-07,
28196003,2018-11-08,
28196003,2018-11-09,
28196003,2018-11-10,
28196003,2018-11-11,
28196003,2018-11-12,
28196003,2018-11-13,
28196003,2018-11-14,
28196003,2018-11-15,
28196003,2018-11-16,
28196003,2018-11-17,
28196003,2018-11-18,
28196003,2018-11-19,
28196003,2018-11-20,
28196003,2018-11-21,
28196003,2018-11-22,
28196003,2018-11-23,
28196003,2018-11-24,
28196003,2018-11-25,
28196003,2018-11-26,
28196003,2018-11-27,
28196003,2018-11-28,
28196003,2018-11-29,
28196003,2018-11-30,
28196003,2018-12-01,
28196003,2018-12-02,
28196003,2018-12-03,
28196003,2018-12-04,
28196003,2018-12-05,
28196003,2018-12-06,
28196003,2018-12-07,
28196003,2018-12-08,
28196003,2018-12-09,
28196003,2018-12-10,
28196003,2018-12-11,
28196003,2018-12-12,
28196003,2018-12-13,
28196003,2018-12-14,
28196003,2018-12-15,
28196003,2018-12-16,
28196003,2018-12-17,
28196003,2018-12-18,
28196003,2018-12-19,
28196003,2018-12-20,
28196003,2018-12-21,
28196003,2018-12-22,
28196003,2018-12-23,
28196003,2018-12-24,
28196003,2018-12-25,
28196003,2018-12-26,
28196003,2018-12-27,
28196003,2018-12-28,
28196003,2018-12-29,
28196003,2018-12-30,
28196003,2018-12-31,
28198001,2018-01-01,242.91666666666666
28198001,2018-01-02,224.25
28198001,2018-01-03,252.41666666666666
28198001,2018-01-04,242.79166666666666
28198001,2018-01-05,223.08333333333334
28198001,2018-01-06,83.625
28198001,2018-01-07,41.208333333333336
28198001,2018-01-08,60.166666666666664
28198001,2018-01-09,164.58333333333334
28198001,2018-01-10,196.25
28198001,2018-01-11,149.375
28198001,2018-01-12,93.54166666666667
28198001,2018-01-13,87.5
28198001,2018-01-14,133.25
28198001,2018-01-15,218.91666666666666
28198001,2018-01-16,261.8333333333333
28198001,2018-01-17,257.0833333333333
28198001,2018-01-18,248.79166666666666
28198001,2018-01-19,250.1255230125523
28198001,2018-01-20,246.15062761506277
28198001,2018-01-21,249.5
28198001,2018-01-22,263.2916666666667
28198001,2018-01-23,208.70833333333334
28198001,2018-01-24,207.54166666666666
28198001,2018-01-25,217.45833333333334
28198001,2018-01-26,265.2916666666667
28198001,2018-01-27,227.16666666666666
28198001,2018-01-28,223.58333333333334
28198001,2018-01-29,241.83333333333334
28198001,2018-01-30,236.375
28198001,2018-01-31,221.98924731182797
28198001,2018-02-01,244.58333333333334
28198001,2018-02-02,266.125
28198001,2018-02-03,185.625
28198001,2018-02-04,52.541666666666664
28198001,2018-02-05,20.916666666666668
28198001,2018-02-06,315.1666666666667
28198001,2018-02-07,226.66666666666666
28198001,2018-02-08,186.625
28198001,2018-02-09,217.45833333333334
28198001,2018-02-10,211.54166666666666
28198001,2018-02-11,239.83333333333334
28198001,2018-02-12,203.58333333333334
28198001,2018-02-13,179.29166666666666
28198001,2018-02-14,170.875
28198001,2018-02-15,216.38655462184875
28198001,2018-02-16,102.91666666666667
28198001,2018-02-17,218.29166666666666
28198001,2018-02-18,82.16666666666667
28198001,2018-02-19,134.875
28198001,2018-02-20,314.9583333333333
28198001,2018-02-21,322.8333333333333
28198001,2018-02-22,153.75
28198001,2018-02-23,41.166666666666664
28198001,2018-02-24,49.375
28198001,2018-02-25,47.0
28198001,2018-02-26,39.041666666666664
28198001,2018-02-27,34.75
28198001,2018-02-28,63.333333333333336
28198001,2018-03-01,67.04166666666667
28198001,2018-03-02,156.0
28198001,2018-03-03,171.5
28198001,2018-03-04,168.375
28198001,2018-03-05,164.875
28198001,2018-03-06,200.20833333333334
28198001,2018-03-07,248.375
28198001,2018-03-08,194.04166666666666
28198001,2018-03-09,174.20833333333334
28198001,2018-03-10,180.0
28198001,2018-03-11,185.375
28198001,2018-03-12,234.04166666666666
28198001,2018-03-13,253.25
28198001,2018-03-14,138.0
28198001,2018-03-15,193.66666666666666
28198001,2018-03-16,194.16666666666666
28198001,2018-03-17,129.83333333333334
28198001,2018-03-18,59.791666666666664
28198001,2018-03-19,54.666666666666664
28198001,2018-03-20,29.875
28198001,2018-03-21,76.04166666666667
28198001,2018-03-22,283.7083333333333
28198001,2018-03-23,190.33333333333334
28198001,2018-03-24,107.75
28198001,2018-03-25,116.91666666666667
28198001,2018-03-26,296.2916666666667
28198001,2018-03-27,246.375
28198001,2018-03-28,252.5
28198001,2018-03-29,207.08333333333334
28198001,2018-03-30,182.20833333333334
28198001,2018-03-31,229.4560669456067
28198001,2018-04-01,224.41666666666666
28198001,2018-04-02,173.04166666666666
28198001,2018-04-03,189.875
28198001,2018-04-04,211.58333333333334
28198001,2018-04-05,218.29166666666666
28198001,2018-04-06,107.83333333333333
28198001,2018-04-07,207.95833333333334
28198001,2018-04-08,169.375
28198001,2018-04-09,106.41666666666667
28198001,2018-04-10,126.54166666666667
28198001,2018-04-11,59.083333333333336
28198001,2018-04-12,110.2928870292887
28198001,2018-04-13,153.25
28198001,2018-04-14,126.54166666666667
28198001,2018-04-15,190.0
28198001,2018-04-16,194.33333333333334
28198001,2018-04-17,120.125
28198001,2018-04-18,57.291666666666664
28198001,2018-04-19,115.08333333333333
28198001,2018-04-20,59.958333333333336
28198001,2018-04-21,74.41666666666667
28198001,2018-04-22,202.54166666666666
28198001,2018-04-23,258.2083333333333
28198001,2018-04-24,185.95833333333334
28198001,2018-04-25,268.375
28198001,2018-04-26,239.5
28198001,2018-04-27,178.66666666666666
28198001,2018-04-28,185.08333333333334
28198001,2018-04-29,105.95833333333333
28198001,2018-04-30,273.25
28198001,2018-05-01,230.83333333333334
28198001,2018-05-02,223.70833333333334
28198001,2018-05-03,163.83333333333334
28198001,2018-05-04,30.875
28198001,2018-05-05,45.125
28198001,2018-05-06,49.75
28198001,2018-05-07,47.958333333333336
28198001,2018-05-08,223.66666666666666
28198001,2018-05-09,288.875
28198001,2018-05-10,216.875
28198001,2018-05-11,138.95833333333334
28198001,2018-05-12,237.25
28198001,2018-05-13,249.91666666666666
28198001,2018-05-14,304.4957983193277
28198001,2018-05-15,198.03347280334728
28198001,2018-05-16,107.0
28198001,2018-05-17,21.0
28198001,2018-05-18,20.666666666666668
28198001,2018-05-19,24.583333333333332
28198001,2018-05-20,32.833333333333336
28198001,2018-05-21,90.04166666666667
28198001,2018-05-22,227.95833333333334
28198001,2018-05-23,79.0
28198001,2018-05-24,52.583333333333336
28198001,2018-05-25,59.666666666666664
28198001,2018-05-26,84.66666666666667
28198001,2018-05-27,175.08333333333334
28198001,2018-05-28,75.33333333333333
28198001,2018-05-29,100.16666666666667
28198001,2018-05-30,182.0
28198001,2018-05-31,201.125
28198001,2018-06-01,249.0
28198001,2018-06-02,79.08333333333333
28198001,2018-06-03,81.54166666666667
28198001,2018-06-04,116.33333333333333
28198001,2018-06-05,92.54166666666667
28198001,2018-06-06,81.54166666666667
28198001,2018-06-07,182.88702928870293
28198001,2018-06-08,65.04166666666667
28198001,2018-06-09,111.08333333333333
28198001,2018-06-10,95.95833333333333
28198001,2018-06-11,138.91666666666666
28198001,2018-06-12,152.875
28198001,2018-06-13,120.625
28198001,2018-06-14,228.08333333333334
28198001,2018-06-15,214.08333333333334
28198001,2018-06-16,253.41666666666666
28198001,2018-06-17,262.5
28198001,2018-06-18,266.75
28198001,2018-06-19,105.66666666666667
28198001,2018-06-20,72.13389121338912
28198001,2018-06-21,65.95833333333333
28198001,2018-06-22,34.875
28198001,2018-06-23,34.333333333333336
28198001,2018-06-24,25.625
28198001,2018-06-25,36.5
28198001,2018-06-26,43.166666666666664
28198001,2018-06-27,36.875
28198001,2018-06-28,39.375
28198001,2018-06-29,37.416666666666664
28198001,2018-06-30,60.125
28198001,2018-07-01,89.41666666666667
28198001,2018-07-02,165.91666666666666
28198001,2018-07-03,228.79166666666666
28198001,2018-07-04,264.875
28198001,2018-07-05,263.6666666666667
28198001,2018-07-06,212.58333333333334
28198001,2018-07-07,58.166666666666664
28198001,2018-07-08,80.83333333333333
28198001,2018-07-09,24.791666666666668
28198001,2018-07-10,89.16666666666667
28198001,2018-07-11,31.458333333333332
28198001,2018-07-12,38.958333333333336
28198001,2018-07-13,58.0
28198001,2018-07-14,67.625
28198001,2018-07-15,55.291666666666664
28198001,2018-07-16,265.2916666666667
28198001,2018-07-17,281.7916666666667
28198001,2018-07-18,69.625
28198001,2018-07-19,141.33333333333334
28198001,2018-07-20,266.73640167364016
28198001,2018-07-21,264.8333333333333
28198001,2018-07-22,300.75
28198001,2018-07-23,138.04166666666666
28198001,2018-07-24,109.20833333333333
28198001,2018-07-25,205.16666666666666
28198001,2018-07-26,104.375
28198001,2018-07-27,231.79166666666666
28198001,2018-07-28,247.29166666666666
28198001,2018-07-29,219.66666666666666
28198001,2018-07-30,214.83333333333334
28198001,2018-07-31,233.375
28198001,2018-08-01,187.29166666666666
28198001,2018-08-02,37.041666666666664
28198001,2018-08-03,59.708333333333336
28198001,2018-08-04,133.54166666666666
28198001,2018-08-05,35.25
28198001,2018-08-06,171.79166666666666
28198001,2018-08-07,161.375
28198001,2018-08-08,213.29166666666666
28198001,2018-08-09,220.625
28198001,2018-08-10,233.54166666666666
28198001,2018-08-11,186.66666666666666
28198001,2018-08-12,169.5
28198001,2018-08-13,258.29787234042556
28198001,2018-08-14,292.125
28198001,2018-08-15,284.0833333333333
28198001,2018-08-16,218.875
28198001,2018-08-17,328.6666666666667
28198001,2018-08-18,286.5
28198001,2018-08-19,253.83333333333334
28198001,2018-08-20,225.5
28198001,2018-08-21,174.0
28198001,2018-08-22,226.75
28198001,2018-08-23,297.5833333333333
28198001,2018-08-24,280.9583333333333
28198001,2018-08-25,235.58333333333334
28198001,2018-08-26,154.66666666666666
28198001,2018-08-27,242.875
28198001,2018-08-28,76.58333333333333
28198001,2018-08-29,241.75
28198001,2018-08-30,217.20833333333334
28198001,2018-08-31,68.66666666666667
28198001,2018-09-01,72.875
28198001,2018-09-02,96.375
28198001,2018-09-03,132.55924170616115
28198001,2018-09-04,161.5
28198001,2018-09-05,165.41666666666666
28198001,2018-09-06,316.5833333333333
28198001,2018-09-07,270.9583333333333
28198001,2018-09-08,141.04166666666666
28198001,2018-09-09,188.54166666666666
28198001,2018-09-10,253.04166666666666
28198001,2018-09-11,197.95833333333334
28198001,2018-09-12,182.54166666666666
28198001,2018-09-13,274.9166666666667
28198001,2018-09-14,285.7916666666667
28198001,2018-09-15,107.0
28198001,2018-09-16,143.25
28198001,2018-09-17,166.5
28198001,2018-09-18,220.41666666666666
28198001,2018-09-19,227.95833333333334
28198001,2018-09-20,213.20833333333334
28198001,2018-09-21,248.41666666666666
28198001,2018-09-22,201.5
28198001,2018-09-23,274.1666666666667
28198001,2018-09-24,115.16666666666667
28198001,2018-09-25,44.5
28198001,2018-09-26,61.333333333333336
28198001,2018-09-27,156.45833333333334
28198001,2018-09-28,103.25
28198001,2018-09-29,54.458333333333336
28198001,2018-09-30,305.2916666666667
28198001,2018-10-01,328.7916666666667
28198001,2018-10-02,256.5833333333333
28198001,2018-10-03,216.25
28198001,2018-10-04,130.29166666666666
28198001,2018-10-05,113.04166666666667
28198001,2018-10-06,188.16666666666666
28198001,2018-10-07,71.375
28198001,2018-10-08,152.16666666666666
28198001,2018-10-09,75.625
28198001,2018-10-10,98.33333333333333
28198001,2018-10-11,176.54166666666666
28198001,2018-10-12,180.20833333333334
28198001,2018-10-13,161.95833333333334
28198001,2018-10-14,150.54166666666666
28198001,2018-10-15,156.16666666666666
28198001,2018-10-16,176.79166666666666
28198001,2018-10-17,75.41666666666667
28198001,2018-10-18,40.833333333333336
28198001,2018-10-19,114.58333333333333
28198001,2018-10-20,33.916666666666664
28198001,2018-10-21,156.45833333333334
28198001,2018-10-22,125.58333333333333
28198001,2018-10-23,279.75
28198001,2018-10-24,207.125
28198001,2018-10-25,232.04166666666666
28198001,2018-10-26,278.5833333333333
28198001,2018-10-27,267.125
28198001,2018-10-28,52.208333333333336
28198001,2018-10-29,170.91666666666666
28198001,2018-10-30,233.75
28198001,2018-10-31,90.91666666666667
28198001,2018-11-01,197.75
28198001,2018-11-02,226.25
28198001,2018-11-03,152.5
28198001,2018-11-04,98.29166666666667
28198001,2018-11-05,93.20833333333333
28198001,2018-11-06,141.91666666666666
28198001,2018-11-07,191.125
28198001,2018-11-08,124.75
28198001,2018-11-09,170.45833333333334
28198001,2018-11-10,194.54166666666666
28198001,2018-11-11,197.0
28198001,2018-11-12,213.125
28198001,2018-11-13,181.5
28198001,2018-11-14,77.08333333333333
28198001,2018-11-15,79.91666666666667
28198001,2018-11-16,65.0
28198001,2018-11-17,65.66666666666667
28198001,2018-11-18,47.875
28198001,2018-11-19,32.791666666666664
28198001,2018-11-20,91.04166666666667
28198001,2018-11-21,75.54166666666667
28198001,2018-11-22,63.583333333333336
28198001,2018-11-23,54.35897435897436
28198001,2018-11-24,187.81512605042016
28198001,2018-11-25,61.875
28198001,2018-11-26,294.8333333333333
28198001,2018-11-27,208.83333333333334
28198001,2018-11-28,197.70833333333334
28198001,2018-11-29,188.125
28198001,2018-11-30,223.75
28198001,2018-12-01,198.79166666666666
28198001,2018-12-02,226.20833333333334
28198001,2018-12-03,239.125
28198001,2018-12-04,190.5
28198001,2018-12-05,177.58333333333334
28198001,2018-12-06,235.875
28198001,2018-12-07,231.125
28198001,2018-12-08,236.45833333333334
28198001,2018-12-09,269.5
28198001,2018-12-10,272.1666666666667
28198001,2018-12-11,129.04166666666666
28198001,2018-12-12,81.29166666666667
28198001,2018-12-13,66.54166666666667
28198001,2018-12-14,50.958333333333336
28198001,2018-12-15,148.20833333333334
28198001,2018-12-16,205.79166666666666
28198001,2018-12-17,213.70833333333334
28198001,2018-12-18,165.79166666666666
28198001,2018-12-19,205.41666666666666
28198001,2018-12-20,209.95833333333334
28198001,2018-12-21,224.0
28198001,2018-12-22,240.70833333333334
28198001,2018-12-23,229.08333333333334
28198001,2018-12-24,113.625
28198001,2018-12-25,52.5
28198001,2018-12-26,58.25
28198001,2018-12-27,100.0
28198001,2018-12-28,98.75
28198001,2018-12-29,185.5
28198001,2018-12-30,209.25
28198001,2018-12-31,228.29166666666666
28206001,2018-01-01,236.58333333333334
28206001,2018-01-02,223.54609929078015
28206001,2018-01-03,251.06666666666666
28206001,2018-01-04,236.04166666666666
28206001,2018-01-05,215.14124293785312
28206001,2018-01-06,117.29166666666667
28206001,2018-01-07,45.291666666666664
28206001,2018-01-08,45.375
28206001,2018-01-09,180.79166666666666
28206001,2018-01-10,193.58333333333334
28206001,2018-01-11,103.91666666666667
28206001,2018-01-12,134.79166666666666
28206001,2018-01-13,112.79166666666667
28206001,2018-01-14,165.625
28206001,2018-01-15,221.66666666666666
28206001,2018-01-16,261.2916666666667
28206001,2018-01-17,250.75
28206001,2018-01-18,255.95833333333334
28206001,2018-01-19,249.08333333333334
28206001,2018-01-20,245.41666666666666
28206001,2018-01-21,234.29166666666666
28206001,2018-01-22,266.3333333333333
28206001,2018-01-23,210.5
28206001,2018-01-24,207.0
28206001,2018-01-25,213.29166666666666
28206001,2018-01-26,255.16666666666666
28206001,2018-01-27,230.16666666666666
28206001,2018-01-28,239.54166666666666
28206001,2018-01-29,246.41666666666666
28206001,2018-01-30,227.58333333333334
28206001,2018-01-31,239.875
28206001,2018-02-01,264.5833333333333
28206001,2018-02-02,283.8333333333333
28206001,2018-02-03,197.58333333333334
28206001,2018-02-04,44.75
28206001,2018-02-05,35.458333333333336
28206001,2018-02-06,202.83333333333334
28206001,2018-02-07,169.41666666666666
28206001,2018-02-08,214.11167512690355
28206001,2018-02-09,234.60251046025104
28206001,2018-02-10,225.79166666666666
28206001,2018-02-11,259.3333333333333
28206001,2018-02-12,244.75
28206001,2018-02-13,184.83333333333334
28206001,2018-02-14,178.95833333333334
28206001,2018-02-15,253.33333333333334
28206001,2018-02-16,166.25
28206001,2018-02-17,247.41666666666666
28206001,2018-02-18,165.16666666666666
28206001,2018-02-19,214.16666666666666
28206001,2018-02-20,183.95833333333334
28206001,2018-02-21,27.708333333333332
28206001,2018-02-22,56.416666666666664
28206001,2018-02-23,41.708333333333336
28206001,2018-02-24,53.875
28206001,2018-02-25,51.875
28206001,2018-02-26,42.5
28206001,2018-02-27,46.958333333333336
28206001,2018-02-28,70.83333333333333
28206001,2018-03-01,81.45833333333333
28206001,2018-03-02,146.625
28206001,2018-03-03,146.875
28206001,2018-03-04,172.41666666666666
28206001,2018-03-05,157.125
28206001,2018-03-06,188.08333333333334
28206001,2018-03-07,235.66666666666666
28206001,2018-03-08,212.08333333333334
28206001,2018-03-09,156.625
28206001,2018-03-10,186.125
28206001,2018-03-11,172.875
28206001,2018-03-12,224.75
28206001,2018-03-13,232.91666666666666
28206001,2018-03-14,139.16666666666666
28206001,2018-03-15,182.41666666666666
28206001,2018-03-16,188.16666666666666
28206001,2018-03-17,102.41666666666667
28206001,2018-03-18,64.04166666666667
28206001,2018-03-19,52.208333333333336
28206001,2018-03-20,76.20833333333333
28206001,2018-03-21,231.79166666666666
28206001,2018-03-22,267.5833333333333
28206001,2018-03-23,187.375
28206001,2018-03-24,91.125
28206001,2018-03-25,297.2916666666667
28206001,2018-03-26,300.2083333333333
28206001,2018-03-27,237.16666666666666
28206001,2018-03-28,238.625
28206001,2018-03-29,193.125
28206001,2018-03-30,178.125
28206001,2018-03-31,241.29166666666666
28206001,2018-04-01,229.79166666666666
28206001,2018-04-02,173.0
28206001,2018-04-03,184.125
28206001,2018-04-04,203.95833333333334
28206001,2018-04-05,220.375
28206001,2018-04-06,119.0
28206001,2018-04-07,190.16666666666666
28206001,2018-04-08,183.91666666666666
28206001,2018-04-09,142.625
28206001,2018-04-10,120.29166666666667
28206001,2018-04-11,71.66666666666667
28206001,2018-04-12,250.33333333333334
28206001,2018-04-13,164.125
28206001,2018-04-14,153.875
28206001,2018-04-15,199.20833333333334
